  #Magnitude          Freq      Cum_Freq
        3928             0       4180469
        3929             0       4180469
        3930             0       4180469
        3931             0       4180469
        3932             0       4180469
        3933             0       4180469
        3934             0       4180469
        3935             0       4180469
        3936             0       4180469
        3937             0       4180469
        3938             0       4180469
        3939             0       4180469
        3940             0       4180469
        3941             0       4180469
        3942             0       4180469
        3943             0       4180469
        3944             0       4180469
        3945             0       4180469
        3946             0       4180469
        3947             0       4180469
        3948             0       4180469
        3949             0       4180469
        3950             0       4180469
        3951             0       4180469
        3952             0       4180469
        3953             0       4180469
        3954             0       4180469
        3955             0       4180469
        3956             0       4180469
        3957             0       4180469
        3958             0       4180469
        3959             0       4180469
        3960             0       4180469
        3961             0       4180469
        3962             0       4180469
        3963             0       4180469
        3964             0       4180469
        3965             0       4180469
        3966             0       4180469
        3967             0       4180469
        3968             0       4180469
        3969             0       4180469
        3970             0       4180469
        3971             0       4180469
        3972             0       4180469
        3973             0       4180469
        3974             0       4180469
        3975             0       4180469
        3976             0       4180469
        3977             0       4180469
        3978             0       4180469
        3979             0       4180469
        3980             0       4180469
        3981             0       4180469
        3982             0       4180469
        3983             0       4180469
        3984             0       4180469
        3985             0       4180469
        3986             0       4180469
        3987             0       4180469
        3988             0       4180469
        3989             0       4180469
        3990             0       4180469
        3991             0       4180469
        3992             0       4180469
        3993             0       4180469
        3994             0       4180469
        3995             0       4180469
        3996             0       4180469
        3997             0       4180469
        3998             0       4180469
        3999             0       4180469
        4000             0       4180469
        4001             0       4180469
        4002             0       4180469
        4003             0       4180469
        4004             0       4180469
        4005             0       4180469
        4006             0       4180469
        4007             0       4180469
        4008             0       4180469
        4009             0       4180469
        4010             0       4180469
        4011             0       4180469
        4012             0       4180469
        4013             0       4180469
        4014             0       4180469
        4015             0       4180469
        4016             0       4180469
        4017             0       4180469
        4018             0       4180469
        4019             0       4180469
        4020             0       4180469
        4021             0       4180469
        4022             0       4180469
        4023             0       4180469
        4024             0       4180469
        4025             0       4180469
        4026             0       4180469
        4027             0       4180469
        4028             0       4180469
        4029             0       4180469
        4030             0       4180469
        4031             0       4180469
        4032             0       4180469
        4033             0       4180469
        4034             0       4180469
        4035             0       4180469
        4036             0       4180469
        4037             0       4180469
        4038             0       4180469
        4039             0       4180469
        4040             0       4180469
        4041             0       4180469
        4042             0       4180469
        4043             0       4180469
        4044             0       4180469
        4045             0       4180469
        4046             0       4180469
        4047             0       4180469
        4048             0       4180469
        4049             0       4180469
        4050             0       4180469
        4051             0       4180469
        4052             0       4180469
        4053             0       4180469
        4054             0       4180469
        4055             0       4180469
        4056             0       4180469
        4057             0       4180469
        4058             0       4180469
        4059             0       4180469
        4060             0       4180469
        4061             0       4180469
        4062             0       4180469
        4063             0       4180469
        4064             0       4180469
        4065             0       4180469
        4066             0       4180469
        4067             0       4180469
        4068             0       4180469
        4069             0       4180469
        4070             0       4180469
        4071             0       4180469
        4072             0       4180469
        4073             0       4180469
        4074             0       4180469
        4075             0       4180469
        4076             0       4180469
        4077             0       4180469
        4078             0       4180469
        4079             0       4180469
        4080             0       4180469
        4081             0       4180469
        4082             0       4180469
        4083             0       4180469
        4084             0       4180469
        4085             0       4180469
        4086             0       4180469
        4087             0       4180469
        4088             0       4180469
        4089             0       4180469
        4090             0       4180469
        4091             0       4180469
        4092             0       4180469
        4093             0       4180469
        4094             0       4180469
        4095             0       4180469
        4096             0       4180469
        4097             0       4180469
        4098             0       4180469
        4099             0       4180469
        4100             0       4180469
        4101             0       4180469
        4102             0       4180469
        4103             0       4180469
        4104             0       4180469
        4105             0       4180469
        4106             0       4180469
        4107             0       4180469
        4108             0       4180469
        4109             0       4180469
        4110             0       4180469
        4111             0       4180469
        4112             0       4180469
        4113             0       4180469
        4114             0       4180469
        4115             0       4180469
        4116             0       4180469
        4117             0       4180469
        4118             0       4180469
        4119             0       4180469
        4120             0       4180469
        4121             0       4180469
        4122             0       4180469
        4123             0       4180469
        4124             0       4180469
        4125             0       4180469
        4126             0       4180469
        4127             0       4180469
        4128             0       4180469
        4129             0       4180469
        4130             0       4180469
        4131             0       4180469
        4132             0       4180469
        4133             0       4180469
        4134             0       4180469
        4135             0       4180469
        4136             0       4180469
        4137             0       4180469
        4138             0       4180469
        4139             0       4180469
        4140             0       4180469
        4141             0       4180469
        4142             0       4180469
        4143             0       4180469
        4144             0       4180469
        4145             0       4180469
        4146             0       4180469
        4147             0       4180469
        4148             0       4180469
        4149             0       4180469
        4150             0       4180469
        4151             0       4180469
        4152             0       4180469
        4153             0       4180469
        4154             0       4180469
        4155             0       4180469
        4156             0       4180469
        4157             0       4180469
        4158             0       4180469
        4159             0       4180469
        4160             0       4180469
        4161             0       4180469
        4162             0       4180469
        4163             0       4180469
        4164             0       4180469
        4165             0       4180469
        4166             0       4180469
        4167             0       4180469
        4168             0       4180469
        4169             0       4180469
        4170             0       4180469
        4171             0       4180469
        4172             0       4180469
        4173             0       4180469
        4174             0       4180469
        4175             0       4180469
        4176             0       4180469
        4177             0       4180469
        4178             0       4180469
        4179             0       4180469
        4180             0       4180469
        4181             0       4180469
        4182             0       4180469
        4183             0       4180469
        4184             0       4180469
        4185             0       4180469
        4186             0       4180469
        4187             0       4180469
        4188             0       4180469
        4189             0       4180469
        4190             0       4180469
        4191             0       4180469
        4192             0       4180469
        4193             0       4180469
        4194             0       4180469
        4195             0       4180469
        4196             0       4180469
        4197             0       4180469
        4198             0       4180469
        4199             0       4180469
        4200             0       4180469
        4201             0       4180469
        4202             0       4180469
        4203             0       4180469
        4204             0       4180469
        4205             0       4180469
        4206             0       4180469
        4207             0       4180469
        4208             0       4180469
        4209             0       4180469
        4210             0       4180469
        4211             0       4180469
        4212             0       4180469
        4213             0       4180469
        4214             0       4180469
        4215             0       4180469
        4216             0       4180469
        4217             0       4180469
        4218             0       4180469
        4219             0       4180469
        4220             0       4180469
        4221             0       4180469
        4222             0       4180469
        4223             0       4180469
        4224             0       4180469
        4225             0       4180469
        4226             0       4180469
        4227             0       4180469
        4228             0       4180469
        4229             0       4180469
        4230             0       4180469
        4231             0       4180469
        4232             0       4180469
        4233             0       4180469
        4234             0       4180469
        4235             0       4180469
        4236             0       4180469
        4237             0       4180469
        4238             0       4180469
        4239             0       4180469
        4240             0       4180469
        4241             0       4180469
        4242             0       4180469
        4243             0       4180469
        4244             0       4180469
        4245             0       4180469
        4246             0       4180469
        4247             0       4180469
        4248             0       4180469
        4249             0       4180469
        4250             0       4180469
        4251             0       4180469
        4252             0       4180469
        4253             0       4180469
        4254             0       4180469
        4255             0       4180469
        4256             0       4180469
        4257             0       4180469
        4258             0       4180469
        4259             0       4180469
        4260             0       4180469
        4261             0       4180469
        4262             0       4180469
        4263             0       4180469
        4264             0       4180469
        4265             0       4180469
        4266             0       4180469
        4267             0       4180469
        4268             0       4180469
        4269             0       4180469
        4270             0       4180469
        4271             0       4180469
        4272             0       4180469
        4273             0       4180469
        4274             0       4180469
        4275             0       4180469
        4276             0       4180469
        4277             0       4180469
        4278             0       4180469
        4279             0       4180469
        4280             0       4180469
        4281             0       4180469
        4282             0       4180469
        4283             0       4180469
        4284             0       4180469
        4285             0       4180469
        4286             0       4180469
        4287             0       4180469
        4288             0       4180469
        4289             0       4180469
        4290             0       4180469
        4291             0       4180469
        4292             0       4180469
        4293             0       4180469
        4294             0       4180469
        4295             0       4180469
        4296             0       4180469
        4297             0       4180469
        4298             0       4180469
        4299             0       4180469
        4300             0       4180469
        4301             0       4180469
        4302             0       4180469
        4303             0       4180469
        4304             0       4180469
        4305             0       4180469
        4306             0       4180469
        4307             0       4180469
        4308             0       4180469
        4309             0       4180469
        4310             0       4180469
        4311             0       4180469
        4312             0       4180469
        4313             0       4180469
        4314             0       4180469
        4315             0       4180469
        4316             0       4180469
        4317             0       4180469
        4318             0       4180469
        4319             0       4180469
        4320             0       4180469
        4321             0       4180469
        4322             0       4180469
        4323             0       4180469
        4324             0       4180469
        4325             0       4180469
        4326             0       4180469
        4327             0       4180469
        4328             0       4180469
        4329             0       4180469
        4330             0       4180469
        4331             0       4180469
        4332             0       4180469
        4333             0       4180469
        4334             0       4180469
        4335             0       4180469
        4336             0       4180469
        4337             0       4180469
        4338             0       4180469
        4339             0       4180469
        4340             0       4180469
        4341             0       4180469
        4342             0       4180469
        4343             0       4180469
        4344             0       4180469
        4345             0       4180469
        4346             0       4180469
        4347             0       4180469
        4348             0       4180469
        4349             0       4180469
        4350             0       4180469
        4351             0       4180469
        4352             0       4180469
        4353             0       4180469
        4354             0       4180469
        4355             0       4180469
        4356             0       4180469
        4357             0       4180469
        4358             0       4180469
        4359             0       4180469
        4360             0       4180469
        4361             0       4180469
        4362             0       4180469
        4363             0       4180469
        4364             0       4180469
        4365             0       4180469
        4366             0       4180469
        4367             0       4180469
        4368             0       4180469
        4369             0       4180469
        4370             0       4180469
        4371             0       4180469
        4372             0       4180469
        4373             0       4180469
        4374             0       4180469
        4375             0       4180469
        4376             0       4180469
        4377             0       4180469
        4378             0       4180469
        4379             0       4180469
        4380             0       4180469
        4381             0       4180469
        4382             0       4180469
        4383             0       4180469
        4384             0       4180469
        4385             0       4180469
        4386             0       4180469
        4387             0       4180469
        4388             0       4180469
        4389             0       4180469
        4390             0       4180469
        4391             0       4180469
        4392             0       4180469
        4393             0       4180469
        4394             0       4180469
        4395             0       4180469
        4396             0       4180469
        4397             0       4180469
        4398             0       4180469
        4399             0       4180469
        4400             0       4180469
        4401             0       4180469
        4402             0       4180469
        4403             0       4180469
        4404             0       4180469
        4405             0       4180469
        4406             0       4180469
        4407             0       4180469
        4408             0       4180469
        4409             0       4180469
        4410             0       4180469
        4411             0       4180469
        4412             0       4180469
        4413             0       4180469
        4414             0       4180469
        4415             0       4180469
        4416             0       4180469
        4417             0       4180469
        4418             0       4180469
        4419             0       4180469
        4420             0       4180469
        4421             0       4180469
        4422             0       4180469
        4423             0       4180469
        4424             0       4180469
        4425             0       4180469
        4426             0       4180469
        4427             0       4180469
        4428             0       4180469
        4429             0       4180469
        4430             0       4180469
        4431             0       4180469
        4432             0       4180469
        4433             0       4180469
        4434             0       4180469
        4435             0       4180469
        4436             0       4180469
        4437             0       4180469
        4438             0       4180469
        4439             0       4180469
        4440             0       4180469
        4441             0       4180469
        4442             0       4180469
        4443             0       4180469
        4444             0       4180469
        4445             0       4180469
        4446             0       4180469
        4447             0       4180469
        4448             0       4180469
        4449             0       4180469
        4450             0       4180469
        4451             0       4180469
        4452             0       4180469
        4453             0       4180469
        4454             0       4180469
        4455             0       4180469
        4456             0       4180469
        4457             0       4180469
        4458             0       4180469
        4459             0       4180469
        4460             0       4180469
        4461             0       4180469
        4462             0       4180469
        4463             0       4180469
        4464             0       4180469
        4465             0       4180469
        4466             0       4180469
        4467             0       4180469
        4468             0       4180469
        4469             0       4180469
        4470             0       4180469
        4471             0       4180469
        4472             0       4180469
        4473             0       4180469
        4474             0       4180469
        4475             0       4180469
        4476             0       4180469
        4477             0       4180469
        4478             0       4180469
        4479             0       4180469
        4480             0       4180469
        4481             0       4180469
        4482             0       4180469
        4483             0       4180469
        4484             0       4180469
        4485             0       4180469
        4486             0       4180469
        4487             0       4180469
        4488             0       4180469
        4489             0       4180469
        4490             0       4180469
        4491             0       4180469
        4492             0       4180469
        4493             0       4180469
        4494             0       4180469
        4495             0       4180469
        4496             0       4180469
        4497             0       4180469
        4498             0       4180469
        4499             0       4180469
        4500             0       4180469
        4501             0       4180469
        4502             0       4180469
        4503             0       4180469
        4504             0       4180469
        4505             0       4180469
        4506             0       4180469
        4507             0       4180469
        4508             0       4180469
        4509             0       4180469
        4510             0       4180469
        4511             0       4180469
        4512             0       4180469
        4513             0       4180469
        4514             0       4180469
        4515             0       4180469
        4516             0       4180469
        4517             0       4180469
        4518             0       4180469
        4519             0       4180469
        4520             0       4180469
        4521             0       4180469
        4522             0       4180469
        4523             0       4180469
        4524             0       4180469
        4525             0       4180469
        4526             0       4180469
        4527             0       4180469
        4528             0       4180469
        4529             0       4180469
        4530             0       4180469
        4531             0       4180469
        4532             0       4180469
        4533             0       4180469
        4534             0       4180469
        4535             0       4180469
        4536             0       4180469
        4537             0       4180469
        4538             0       4180469
        4539             0       4180469
        4540             0       4180469
        4541             0       4180469
        4542             0       4180469
        4543             0       4180469
        4544             0       4180469
        4545             0       4180469
        4546             0       4180469
        4547             0       4180469
        4548             0       4180469
        4549             0       4180469
        4550             0       4180469
        4551             0       4180469
        4552             0       4180469
        4553             0       4180469
        4554             0       4180469
        4555             0       4180469
        4556             0       4180469
        4557             0       4180469
        4558             0       4180469
        4559             0       4180469
        4560             0       4180469
        4561             0       4180469
        4562             0       4180469
        4563             0       4180469
        4564             0       4180469
        4565             0       4180469
        4566             0       4180469
        4567             0       4180469
        4568             0       4180469
        4569             0       4180469
        4570             0       4180469
        4571             0       4180469
        4572             0       4180469
        4573             0       4180469
        4574             0       4180469
        4575             0       4180469
        4576             0       4180469
        4577             0       4180469
        4578             0       4180469
        4579             0       4180469
        4580             0       4180469
        4581             0       4180469
        4582             0       4180469
        4583             0       4180469
        4584             0       4180469
        4585             0       4180469
        4586             0       4180469
        4587             0       4180469
        4588             0       4180469
        4589             0       4180469
        4590             0       4180469
        4591             0       4180469
        4592             0       4180469
        4593             0       4180469
        4594             0       4180469
        4595             0       4180469
        4596             0       4180469
        4597             0       4180469
        4598             0       4180469
        4599             0       4180469
        4600             0       4180469
        4601             0       4180469
        4602             0       4180469
        4603             0       4180469
        4604             0       4180469
        4605             0       4180469
        4606             0       4180469
        4607             0       4180469
        4608             0       4180469
        4609             0       4180469
        4610             0       4180469
        4611             0       4180469
        4612             0       4180469
        4613             0       4180469
        4614             0       4180469
        4615             0       4180469
        4616             0       4180469
        4617             0       4180469
        4618             0       4180469
        4619             0       4180469
        4620             0       4180469
        4621             0       4180469
        4622             0       4180469
        4623             0       4180469
        4624             0       4180469
        4625             0       4180469
        4626             0       4180469
        4627             0       4180469
        4628             0       4180469
        4629             0       4180469
        4630             0       4180469
        4631             0       4180469
        4632             0       4180469
        4633             0       4180469
        4634             0       4180469
        4635             0       4180469
        4636             0       4180469
        4637             0       4180469
        4638             0       4180469
        4639             0       4180469
        4640             0       4180469
        4641             0       4180469
        4642             0       4180469
        4643             0       4180469
        4644             0       4180469
        4645             0       4180469
        4646             0       4180469
        4647             0       4180469
        4648             0       4180469
        4649             0       4180469
        4650             0       4180469
        4651             0       4180469
        4652             0       4180469
        4653             0       4180469
        4654             0       4180469
        4655             0       4180469
        4656             0       4180469
        4657             0       4180469
        4658             0       4180469
        4659             0       4180469
        4660             0       4180469
        4661             0       4180469
        4662             0       4180469
        4663             0       4180469
        4664             0       4180469
        4665             0       4180469
        4666             0       4180469
        4667             0       4180469
        4668             0       4180469
        4669             0       4180469
        4670             0       4180469
        4671             0       4180469
        4672             0       4180469
        4673             0       4180469
        4674             0       4180469
        4675             0       4180469
        4676             0       4180469
        4677             0       4180469
        4678             0       4180469
        4679             0       4180469
        4680             0       4180469
        4681             0       4180469
        4682             0       4180469
        4683             0       4180469
        4684             0       4180469
        4685             0       4180469
        4686             0       4180469
        4687             0       4180469
        4688             0       4180469
        4689             0       4180469
        4690             0       4180469
        4691             0       4180469
        4692             0       4180469
        4693             0       4180469
        4694             0       4180469
        4695             0       4180469
        4696             0       4180469
        4697             0       4180469
        4698             0       4180469
        4699             0       4180469
        4700             0       4180469
        4701             0       4180469
        4702             0       4180469
        4703             0       4180469
        4704             0       4180469
        4705             0       4180469
        4706             0       4180469
        4707             0       4180469
        4708             0       4180469
        4709             0       4180469
        4710             0       4180469
        4711             0       4180469
        4712             0       4180469
        4713             0       4180469
        4714             0       4180469
        4715             0       4180469
        4716             0       4180469
        4717             0       4180469
        4718             0       4180469
        4719             0       4180469
        4720             0       4180469
        4721             0       4180469
        4722             0       4180469
        4723             0       4180469
        4724             0       4180469
        4725             0       4180469
        4726             0       4180469
        4727             0       4180469
        4728             0       4180469
        4729             0       4180469
        4730             0       4180469
        4731             0       4180469
        4732             0       4180469
        4733             0       4180469
        4734             0       4180469
        4735             0       4180469
        4736             0       4180469
        4737             0       4180469
        4738             0       4180469
        4739             0       4180469
        4740             0       4180469
        4741             0       4180469
        4742             0       4180469
        4743             0       4180469
        4744             0       4180469
        4745             0       4180469
        4746             0       4180469
        4747             0       4180469
        4748             0       4180469
        4749             0       4180469
        4750             0       4180469
        4751             0       4180469
        4752             0       4180469
        4753             0       4180469
        4754             0       4180469
        4755             0       4180469
        4756             0       4180469
        4757             0       4180469
        4758             0       4180469
        4759             0       4180469
        4760             0       4180469
        4761             0       4180469
        4762             0       4180469
        4763             0       4180469
        4764             0       4180469
        4765             0       4180469
        4766             0       4180469
        4767             0       4180469
        4768             0       4180469
        4769             0       4180469
        4770             0       4180469
        4771             0       4180469
        4772             0       4180469
        4773             0       4180469
        4774             0       4180469
        4775             0       4180469
        4776             0       4180469
        4777             0       4180469
        4778             0       4180469
        4779             0       4180469
        4780             0       4180469
        4781             0       4180469
        4782             0       4180469
        4783             0       4180469
        4784             0       4180469
        4785             0       4180469
        4786             0       4180469
        4787             0       4180469
        4788             0       4180469
        4789             0       4180469
        4790             0       4180469
        4791             0       4180469
        4792             0       4180469
        4793             0       4180469
        4794             0       4180469
        4795             0       4180469
        4796             0       4180469
        4797             0       4180469
        4798             0       4180469
        4799             0       4180469
        4800             0       4180469
        4801             0       4180469
        4802             0       4180469
        4803             0       4180469
        4804             0       4180469
        4805             0       4180469
        4806             0       4180469
        4807             0       4180469
        4808             0       4180469
        4809             0       4180469
        4810             0       4180469
        4811             0       4180469
        4812             0       4180469
        4813             0       4180469
        4814             0       4180469
        4815             0       4180469
        4816             0       4180469
        4817             0       4180469
        4818             0       4180469
        4819             0       4180469
        4820             0       4180469
        4821             0       4180469
        4822             0       4180469
        4823             0       4180469
        4824             0       4180469
        4825             0       4180469
        4826             0       4180469
        4827             0       4180469
        4828             0       4180469
        4829             0       4180469
        4830             0       4180469
        4831             0       4180469
        4832             0       4180469
        4833             0       4180469
        4834             0       4180469
        4835             0       4180469
        4836             0       4180469
        4837             0       4180469
        4838             0       4180469
        4839             0       4180469
        4840             0       4180469
        4841             0       4180469
        4842             0       4180469
        4843             0       4180469
        4844             0       4180469
        4845             0       4180469
        4846             0       4180469
        4847             0       4180469
        4848             0       4180469
        4849             0       4180469
        4850             0       4180469
        4851             0       4180469
        4852             0       4180469
        4853             0       4180469
        4854             0       4180469
        4855             0       4180469
        4856             0       4180469
        4857             0       4180469
        4858             0       4180469
        4859             0       4180469
        4860             0       4180469
        4861             0       4180469
        4862             0       4180469
        4863             0       4180469
        4864             0       4180469
        4865             0       4180469
        4866             0       4180469
        4867             0       4180469
        4868             0       4180469
        4869             0       4180469
        4870             0       4180469
        4871             0       4180469
        4872             0       4180469
        4873             0       4180469
        4874             0       4180469
        4875             0       4180469
        4876             0       4180469
        4877             0       4180469
        4878             0       4180469
        4879             0       4180469
        4880             0       4180469
        4881             0       4180469
        4882             0       4180469
        4883             0       4180469
        4884             0       4180469
        4885             0       4180469
        4886             0       4180469
        4887             0       4180469
        4888             0       4180469
        4889             0       4180469
        4890             0       4180469
        4891             0       4180469
        4892             0       4180469
        4893             0       4180469
        4894             0       4180469
        4895             0       4180469
        4896             0       4180469
        4897             0       4180469
        4898             0       4180469
        4899             0       4180469
        4900             0       4180469
        4901             0       4180469
        4902             0       4180469
        4903             0       4180469
        4904             0       4180469
        4905             0       4180469
        4906             0       4180469
        4907             0       4180469
        4908             0       4180469
        4909             0       4180469
        4910             0       4180469
        4911             0       4180469
        4912             0       4180469
        4913             0       4180469
        4914             0       4180469
        4915             0       4180469
        4916             0       4180469
        4917             0       4180469
        4918             0       4180469
        4919             0       4180469
        4920             0       4180469
        4921             0       4180469
        4922             0       4180469
        4923             0       4180469
        4924             0       4180469
        4925             0       4180469
        4926             0       4180469
        4927             0       4180469
        4928             0       4180469
        4929             0       4180469
        4930             0       4180469
        4931             0       4180469
        4932             0       4180469
        4933             0       4180469
        4934             0       4180469
        4935             0       4180469
        4936             0       4180469
        4937             0       4180469
        4938             0       4180469
        4939             0       4180469
        4940             0       4180469
        4941             0       4180469
        4942             0       4180469
        4943             0       4180469
        4944             0       4180469
        4945             0       4180469
        4946             0       4180469
        4947             0       4180469
        4948             0       4180469
        4949             0       4180469
        4950             0       4180469
        4951             0       4180469
        4952             0       4180469
        4953             0       4180469
        4954             0       4180469
        4955             0       4180469
        4956             0       4180469
        4957             0       4180469
        4958             0       4180469
        4959             0       4180469
        4960             0       4180469
        4961             0       4180469
        4962             0       4180469
        4963             0       4180469
        4964             0       4180469
        4965             0       4180469
        4966             0       4180469
        4967             0       4180469
        4968             0       4180469
        4969             0       4180469
        4970             0       4180469
        4971             0       4180469
        4972             0       4180469
        4973             0       4180469
        4974             0       4180469
        4975             0       4180469
        4976             0       4180469
        4977             0       4180469
        4978             0       4180469
        4979             0       4180469
        4980             0       4180469
        4981             0       4180469
        4982             0       4180469
        4983             0       4180469
        4984             0       4180469
        4985             0       4180469
        4986             0       4180469
        4987             0       4180469
        4988             0       4180469
        4989             0       4180469
        4990             0       4180469
        4991             0       4180469
        4992             0       4180469
        4993             0       4180469
        4994             0       4180469
        4995             0       4180469
        4996             0       4180469
        4997             0       4180469
        4998             0       4180469
        4999             0       4180469
        5000             0       4180469
        5001             0       4180469
        5002             0       4180469
        5003             0       4180469
        5004             0       4180469
        5005             0       4180469
        5006             0       4180469
        5007             0       4180469
        5008             0       4180469
        5009             0       4180469
        5010             0       4180469
        5011             0       4180469
        5012             0       4180469
        5013             0       4180469
        5014             0       4180469
        5015             0       4180469
        5016             0       4180469
        5017             0       4180469
        5018             0       4180469
        5019             0       4180469
        5020             0       4180469
        5021             0       4180469
        5022             0       4180469
        5023             0       4180469
        5024             0       4180469
        5025             0       4180469
